"FIPS_county_code","state_code","fipscode","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln"
"037","24","24037",2136.56314805152,86.9865908057861,3988.09592960525,351.770274225477,1032.30761656639,804,0,0,0,0,0,0,0,0,0,0,0,0,0,294.399993896484,112587,0.748860895633698,0.139811873435974,0.00372156640514731,0.0282270591706038,0.0500235371291637,0.0675299987196922,0.0709406957030296,0.0702034905552864,0.0619965009391308,0.0595006532967091,0.0707008838653564,0.259848,0.425038,0.00780487805604935,0.0112699745222926,7.9,30.6,22.2,4.8,0.00711576687172055,0,6.69084215164185,0,3,9,0.301463454961777,0.326574087142944,8.50483703613281,0.0611942782998085,6.63889503479004,0,0,0,10.1781606674194,8.96328830718994,11.4739561080933,11.0652933120728,1.28348636627197,2.28558158874512,0,1,0,0,0,0,0,0,1,2.63905739784241,5.23110866546631,6.28971576690674,6.66568374633789,6.69084215164185
"039","24","24039",2188.36468792696,137.077544777097,4049.60163131216,333.327260271357,1092.68807216673,223,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8000030517578,25928,0.514193177223206,0.416538119316101,0.00401110760867596,0.00883215013891459,0.0357528552412987,0.12488429248333,0.0708114802837372,0.0610922537744045,0.0551527291536331,0.0539956800639629,0.0579682178795338,0.256442,0.432765,0.00205973233096302,0.100669413805008,24.7,43.2,18.3,8.2,0.00856396462768316,0,5.41164588928223,0,3,6,0.0492068640887737,0.353440284729004,6.91612005233765,0.0759526267647743,6.41403245925903,0,0,0,NA,7.64060401916504,8.13739585876465,9.20934009552002,1.92078971862793,2.9927339553833,0,0,0,1,0,0,0,0,1,1.3862943649292,4.29045963287354,5.16478586196899,5.38907194137573,5.41164588928223
"041","24","24041",2184.27746102083,74.803543121684,4004.07937583684,286.785019607054,1035.72124636891,343,0,0,0,0,0,0,0,0,0,0,0,0,0,140.699996948242,37278,0.780084788799286,0.124470196664333,0.00222651427611709,0.0144052794203162,0.0657224133610725,0.0470518805086613,0.0508610978722572,0.0480980724096298,0.0446644127368927,0.0473469607532024,0.058613657951355,0.273891,0.443127,0.0109839020296931,0.0715406537055969,11.2,27.9,20.2,4.9,0.00915906485170126,0,5.84064149856567,0,3,7,0.100685015320778,0.501394927501678,7.50395107269287,0.0591619685292244,6.16711807250977,0,0,0,10.5815467834473,11.6735210418701,12.5400667190552,11.8707466125488,2.78734397888184,0.325721740722656,0,1,0,0,0,0,0,0,1,2.56494927406311,4.43081665039062,5.48479700088501,5.81711101531982,5.84064149856567
"043","24","24043",2086.96148807779,103.769632464324,3845.5261450141,347.038701938212,869.432087672262,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,322.100006103516,150292,0.797986567020416,0.109041064977646,0.00248848902992904,0.0190030075609684,0.0469286441802979,0.0598368495702744,0.066969633102417,0.0619194619357586,0.0622188821434975,0.0617398135364056,0.0721927955746651,0.261002,0.432006,0.0229776054620743,0.0988652631640434,12.9,38.1,21.1,5.6,0.00984544679522514,0,7.30518817901611,0,3,9,0.137929201126099,0.37246161699295,8.81309604644775,0.0543908700346947,6.147057056427,0,0,0,9.86453914642334,10.400954246521,11.7464389801025,11.4095411300659,2.3120756149292,1.1431131362915,0,1,0,0,0,0,0,0,1,3.49650764465332,5.87773561477661,6.93634271621704,7.27309274673462,7.30518817901611
"045","24","24045",2216.39970963181,134.479389617328,4060.38285049583,295.528907708186,1096.3230546326,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,263.700012207031,102577,0.633533835411072,0.257396876811981,0.00242744479328394,0.0320052243769169,0.0514052845537663,0.101864941418171,0.0634450241923332,0.0561821833252907,0.0570888221263885,0.0515710152685642,0.0569035932421684,0.25528,0.427526,0.0230610277503729,0.0677503794431686,15.9,31.9,21,6.8,0.00984637066721916,0,6.92362880706787,0,3,9,0.208707943558693,0.341918766498566,8.44363307952881,0.0642788261175156,5.99206447601318,0,0,0,9.49024200439453,10.3663091659546,10.8637571334839,11.4550848007202,2.07638454437256,1.45197772979736,0,1,0,0,0,0,0,0,1,2.94443893432617,5.62040090560913,6.64118194580078,6.90374708175659,6.92362880706787
"047","24","24047",2238.69425391216,166.913483971392,4091.66463000066,298.406169211314,1128.65585681139,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,109.900001525879,51444,0.802037179470062,0.130646914243698,0.00291579193435609,0.0140346782281995,0.0341925211250782,0.050073865801096,0.0542142912745476,0.0480911284685135,0.0455446690320969,0.0478384271264076,0.0612899474799633,0.274124,0.444559,0.00937362108379602,0.0331936478614807,11,31.6,21.2,10.6,0.0497856661677361,0,7.87359762191772,0,3,7,0.100382879376411,0.499688982963562,7.82994842529297,0.081440232694149,6.54371023178101,0,0,0,7.37838363647461,10.2312068939209,11.2266960144043,11.5972576141357,1.01385021209717,2.20243167877197,0,1,0,0,0,0,0,0,1,3.8712010383606,6.57646942138672,7.59990215301514,7.85321617126465,7.87359762191772
"510","24","24510",2170.06089528579,56.203742831554,3953.91883508684,272.124000908962,978.355961008852,11815,0,0,0,0,0,0,0,0,0,1,1,0,2,7671.5,614664,0.277332007884979,0.623909950256348,0.00324567570351064,0.0277322251349688,0.0506683327257633,0.0736662596464157,0.102841556072235,0.0874201208353043,0.0668007209897041,0.0540360249578953,0.0585718378424644,0.243559,0.422741,0.0185335949063301,0.0376350320875645,23.7,29.8,19.5,7.5,0.0190394762903452,1,9.37720966339111,1.0986123085022,3,10,-0.0525351986289024,0.31924432516098,10.3754358291626,0.04372738301754,4.52233171463013,1,1,0.6931471824646,13.8658046722412,12.6893167495728,14.7239761352539,12.8510084152222,2.24688053131104,0.905171394348145,NA,NA,NA,NA,1,1,1,1,10,6.28971576690674,8.46611022949219,9.08828544616699,9.35175323486328,9.37720966339111
"001","25","25001",2773.88078252165,661.108037694617,4424.88236009481,340.052579946349,1449.24985065171,5063,0,0,0,0,0,0,0,0,0,0,0,0,1,548.299987792969,214276,0.906149089336395,0.027674587443471,0.00676697352901101,0.0145233254879713,0.0285006258636713,0.0529270656406879,0.0443400107324123,0.0441206656396389,0.0437053143978119,0.0425199270248413,0.0587933324277401,0.275594,0.446516,0.0163654163479805,0.025539968162775,8.7,24.9,20.9,6.1,0.0233535747975111,1,8.52991199493408,0.6931471824646,1,10,-0.0401927903294563,0.540368497371674,9.27251720428467,0.0894094631075859,7.17437219619751,0,0,0,12.0953035354614,12.6817226409912,14.0000486373901,12.7052583694458,2.724289894104,1.64897060394287,0,0,1,0,0,0,0,0,1,5.55295944213867,7.47250080108643,8.25608825683594,8.51137638092041,8.52991199493408
"003","25","25003",2565.03736432197,501.871912030272,4168.85306179589,196.12198205339,1196.96523434493,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,141.600006103516,126903,0.890341460704803,0.0296368096023798,0.00191484834067523,0.0149011453613639,0.0433323085308075,0.0684617385268211,0.0515748262405396,0.0524416267871857,0.0509601831436157,0.0512596219778061,0.0637258365750313,0.264286,0.437869,0.013694005087018,0.0964395552873611,13,31.7,18.3,5.4,0.0109716383740306,0,7.24494171142578,0,1,9,-0.0582407563924789,0.459863036870956,8.76308441162109,0.0587716698646545,6.85269689559937,0,0,0,11.2030792236328,12.1997375488281,13.3705520629883,10.1571607589722,2.39546394348145,-0.544689178466797,0,0,1,0,0,0,0,0,1,4.11087369918823,6.18620872497559,6.96319007873535,7.2225661277771,7.24494171142578
"005","25","25005",2703.08099796278,594.269797996711,4354.71961253771,270.203037239214,1377.31844185768,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,991.299987792969,558324,0.840502977371216,0.0410890467464924,0.00290154106914997,0.0232839714735746,0.0755779817700386,0.0679694935679436,0.0636386722326279,0.0611204244196415,0.0604953393340111,0.0619890950620174,0.0723343417048454,0.259515,0.431057,0.0140074472874403,0.129404246807098,12.7,30.2,18,6.1,0.0107529060915112,0,8.70566272735596,0,1,10,0.041758093982935,0.378583073616028,10.1641502380371,0.0560396909713745,6.5384726524353,0,0,0,12.397873878479,12.2678213119507,13.1478281021118,11.9857997894287,1.37341594696045,1.41743564605713,0,0,1,0,0,0,0,0,1,4.74493217468262,7.3310604095459,8.33302974700928,8.68338489532471,8.70566272735596
"007","25","25007",2720.47798708868,604.08495381349,4394.84531257001,287.539983775789,1414.25371199712,848,0,0,0,0,0,0,0,0,0,0,0,0,0,160.199996948242,17246,0.874057769775391,0.0400092788040638,0.0125246429815888,0.00887162238359451,0.0372260250151157,0.0506204329431057,0.0495767146348953,0.0579264760017395,0.056592833250761,0.0560709722340107,0.0678998008370399,0.261541,0.434311,0.025482214987278,0.0182268619537354,11.7,23.1,21.1,6.5,0.0480001606047153,0,6.74405908584595,0,1,4,0.144696667790413,0.464455515146255,6.83979749679565,0.161918237805367,6.19636249542236,0,0,0,10.3179454803467,9.77001285552979,12.9343194961548,10.684531211853,2.64214038848877,1.99742603302002,0,0,1,0,0,0,0,0,1,4.02535152435303,5.78382539749146,6.47234630584717,6.72982406616211,6.74405908584595
"009","25","25009",2754.89732194538,664.505541119615,4353.39552525399,338.107623667918,1388.85798411384,10459,0,0,0,0,0,0,1,0,0,0,0,0,2,1508.80004882812,779018,0.716315925121307,0.0322174839675426,0.00150445813778788,0.0382327511906624,0.200217455625534,0.0675452947616577,0.0599485523998737,0.0605261996388435,0.0594915635883808,0.0587380528450012,0.0696042999625206,0.262888,0.431803,0.0224378388375044,0.126769289374352,11.4,26.2,17.3,5,0.0133365485817194,1,9.25531387329102,1.0986123085022,1,10,0.0740216821432114,0.380997598171234,10.4793844223022,0.0511480271816254,6.71958065032959,1,1,0.6931471824646,13.4994220733643,13.9819822311401,14.7488651275635,13.3648481369019,1.57117080688477,0.982077598571777,0,0,1,0,1,1,1,1,10,5.91620206832886,8.0721549987793,8.95079231262207,9.23503303527832,9.25531387329102
"011","25","25011",2621.21503265912,553.578110939839,4215.21569848634,238.941500936706,1247.43060396982,549,0,0,0,0,0,0,0,0,0,0,0,0,0,102.099998474121,70382,0.911511480808258,0.0118780368939042,0.00346679543145001,0.0170924384146929,0.0384757481515408,0.0549856498837471,0.0587081909179688,0.0587650239467621,0.058068823069334,0.0562359690666199,0.0656417831778526,0.261882,0.435411,0.0167838390916586,0.181156545877457,11.7,27.1,19.2,4.4,0.00777002470567822,0,6.30991840362549,0,1,8,-0.0153884897008538,0.451521694660187,8.19065952301025,0.0385681763291359,6.58557844161987,0,0,0,10.1639652252197,9.72531700134277,12.9755554199219,9.19044399261475,2.97217750549316,1.13496875762939,0,0,1,0,0,0,0,0,1,3.25809645652771,5.11198759078979,5.95842456817627,6.28785848617554,6.30991840362549
"013","25","25013",2598.63649468757,516.17207842324,4220.53493700882,195.223566650763,1245.91832617752,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,751,468467,0.635141849517822,0.0769211053848267,0.00189127516932786,0.0260680057108402,0.245720610022545,0.0764002576470375,0.0672363266348839,0.06229467689991,0.0576134510338306,0.0561170801520348,0.0640770867466927,0.257203,0.430524,0.014388152398169,0.112804755568504,17.5,30.8,18.8,6.4,0.0106651317328215,0,8.52198123931885,0,1,10,0.0259764436632395,0.364868819713593,9.99295806884766,0.0521672964096069,6.45244312286377,0,0,0,12.0080423355103,12.4951982498169,12.8497095108032,11.5483121871948,1.57488918304443,0.783771514892578,0,0,1,0,0,0,0,0,1,4.57471084594727,7.15305185317993,8.1507568359375,8.50289154052734,8.52198123931885
"015","25","25015",2605.14714546778,530.060346179821,4214.18158779755,212.57839524167,1242.41985892199,1850,0,0,0,0,0,0,0,0,0,0,0,0,1,299.799987792969,161816,0.840151786804199,0.0272222775965929,0.00193429575301707,0.0559647977352142,0.0558659210801125,0.154379054903984,0.0537153296172619,0.049939438700676,0.0488270632922649,0.0467815287411213,0.0564653687179089,0.259811,0.431333,0.01082494109869,0.0448553450405598,14.7,24.2,16.2,4.5,0.0113678779453039,1,7.52348136901855,0.6931471824646,1,9,0.0621193014085293,0.35803011059761,8.87369251251221,0.034222848713398,6.30117130279541,0,0,0,11.7523756027222,10.9547986984253,13.9860486984253,10.750020980835,2.55042552947998,0.793940544128418,0,0,1,0,0,0,0,0,1,4.49980974197388,6.39526176452637,7.24494171142578,7.50549221038818,7.52348136901855
"017","25","25017",2707.86716495017,619.060445496188,4313.99513756767,293.208809104387,1346.081973149,22559,0,0,0,0,1,1,0,1,0,1,1,0,7,1837.90002441406,1589774,0.731753706932068,0.0506946258246899,0.00142284377943724,0.119094915688038,0.0786847695708275,0.0704622194170952,0.0762378796935081,0.0759510472416878,0.0675743818283081,0.0627749636769295,0.0688192173838615,0.261068,0.428167,0.0647561252117157,0.0602414794266224,8.3,21.1,13.2,3.9,0.0140903312712908,1,10.0239334106445,2.0794415473938,1,10,0.0831581726670265,0.346983909606934,11.2260046005249,0.0553472340106964,6.74177169799805,1,4,1.60943794250488,15.0079793930054,14.5147294998169,16.7634944915771,14.3856449127197,2.34450817108154,1.08338451385498,0,0,1,0,16,64,256,1024,10,7.40974187850952,9.12674140930176,9.76692295074463,10.0084781646729,10.0239334106445
"019","25","25019",2762.49525189054,643.669585099826,4442.37382904261,331.628928436138,1461.79184936598,596,0,0,0,0,0,0,0,0,0,0,0,0,0,226.199996948242,11008,0.74454939365387,0.0947492718696594,0.0009084302582778,0.014625727199018,0.129632994532585,0.0525072664022446,0.0627725273370743,0.0732194781303406,0.0764898285269737,0.0753088667988777,0.0754905492067337,0.254294,0.425283,0.01887197047472,0.0105082560330629,11.6,25.4,18.4,5.4,0.0527275837957859,0,6.39191722869873,0,1,3,0.150982856750488,0.35683137178421,6.35123491287231,0.199656873941422,5.71590852737427,0,0,0,10.0920810699463,10.4347925186157,12.488657951355,10.4278020858765,1.51614093780518,0.428958892822266,0,0,1,0,0,0,0,0,1,3.80666255950928,5.52942895889282,6.13988447189331,6.37331962585449,6.39191722869873
"021","25","25021",2712.01426016985,612.949849926586,4337.84833166864,286.307399774814,1365.61771549918,7388,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.59997558594,697181,0.761990070343018,0.0665881633758545,0.00155339867342263,0.109965704381466,0.0436156466603279,0.0630883499979973,0.0609396994113922,0.0638471245765686,0.0619781650602818,0.0623597018420696,0.0714319497346878,0.265548,0.431602,0.0371850095689297,0.0501079298555851,6.6,21,14.5,4.2,0.0105412062257528,0,8.90774726867676,0,1,10,0.0708316341042519,0.378247529268265,10.3809604644775,0.0734444931149483,6.09661245346069,0,0,0,14.2030572891235,13.9420022964478,15.6147260665894,13.8816871643066,1.98217010498047,0.94685173034668,0,0,1,0,0,0,0,0,1,5.60947179794312,7.84659004211426,8.63657474517822,8.89384746551514,8.90774726867676
"023","25","25023",2739.13228285455,632.585737684835,4377.53075523798,307.620708139788,1403.45575471388,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,750.900024414062,513565,0.828952491283417,0.0989086106419563,0.00322257168591022,0.0150302294641733,0.0375200808048248,0.0618616938591003,0.0524198487401009,0.0535161085426807,0.0563998706638813,0.0588279962539673,0.0743605941534042,0.26877,0.434558,0.0120157981291413,0.0638193637132645,8.2,29,19,5.1,0.00970806181430817,0,8.51939105987549,0,1,10,0.0826094001531601,0.398483157157898,9.99701881408691,0.0751719325780869,6.99691009521484,0,0,0,12.8113470077515,12.9402179718018,13.7242412567139,12.9169883728027,1.61467361450195,1.5193395614624,0,0,1,0,0,0,0,0,1,4.73619842529297,7.218909740448,8.20028781890869,8.49882507324219,8.51939105987549
"025","25","25025",2731.10571274057,634.538975098562,4347.45027094582,307.841400761671,1377.84948573497,26889,0,0,0,0,0,0,1,1,1,1,2,6,24,12415.599609375,784230,0.458403795957565,0.206767141819,0.00264845765195787,0.0888017565011978,0.225273191928864,0.0976205989718437,0.130048587918282,0.101072385907173,0.0702765733003616,0.0578044690191746,0.0566542968153954,0.239146,0.416799,0.0334833525121212,0.0171531960368156,20.7,23.6,14.2,4.4,0.0337124317884445,1,10.1995096206665,3.21887588500977,1,10,0.132666543126106,0.274351894855499,10.6298494338989,0.0404693931341171,4.78932332992554,1,4,1.60943794250488,14.9668846130371,14.0716915130615,15.8388433456421,13.7733659744263,2.20260429382324,1.13792896270752,0,0,1,0,16,64,256,1024,10,7.50328969955444,9.3988094329834,9.98879337310791,10.1844091415405,10.1995096206665
"027","25","25027",2659.1663638829,572.24459778982,4273.37842144042,247.518720440732,1302.12766581265,7675,0,0,0,0,0,0,0,0,0,0,0,0,1,528.599975585938,819589,0.777374982833862,0.0446540899574757,0.00196927972137928,0.049340583384037,0.11044804006815,0.0699338316917419,0.0629766881465912,0.0626850798726082,0.0596933327615261,0.0612611919641495,0.0719714388251305,0.26087,0.430018,0.0138811329379678,0.111657358705997,11.8,28.9,17.5,5.1,0.0093208746984601,1,8.94585418701172,0.6931471824646,1,10,0.0889840498566628,0.366233557462692,10.5318641662598,0.0543943643569946,7.3646674156189,0,0,0,12.7468662261963,13.2669401168823,14.0661163330078,12.6799468994141,2.05570602416992,1.6989688873291,0,0,1,0,0,0,0,0,1,5.35185813903809,7.55695056915283,8.57376289367676,8.92744636535645,8.94585418701172
"001","26","26001",2065.86322594595,803.049827325449,3370.69279415701,846.482320786882,504.882265018437,70,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2000007629395,10352,0.959911108016968,0.00405718712136149,0.00705177756026387,0.00357418856583536,0.0142967542633414,0.0368044823408127,0.0330370925366879,0.033616691827774,0.0354520864784718,0.0389296747744083,0.0546754263341427,0.28095,0.456247,0,0.172860845923424,15.2,39.9,26,8,0.00673921871930361,0,4.26268005371094,0,2,3,-0.113622739911079,0.62548303604126,6.20273780822754,0.0501296445727348,7.49029493331909,0,0,0,NA,6.8308744430542,8.44074440002441,8.84347057342529,1.88823652267456,2.62686443328857,0,1,0,0,0,0,0,0,1,1.0986123085022,2.89037179946899,3.89182019233704,4.26268005371094,4.26268005371094
"003","26","26003",2099.37269678232,1194.46785212978,3093.87472673214,1229.90887425065,589.3912524534,133,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,9219,0.835340082645416,0.0719166919589043,0.0426293537020683,0.00531511008739471,0.0150775574147701,0.0506562516093254,0.0548866465687752,0.0584662109613419,0.0567306652665138,0.0522833280265331,0.0594424568116665,0.268926,0.44493,0.027878787368536,0.310303032398224,14.3,43.2,19.7,8.5,0.0143236527219415,0,4.89784002304077,0,2,3,-0.0612016282975674,0.499511867761612,6.03044462203979,0.058181818574667,8.52669620513916,0,0,0,5.52545309066772,NA,8.08147525787354,8.04173469543457,8.08147525787354,-0.11906909942627,1,0,0,1,0,0,0,0,1,1.0986123085022,3.52636051177979,4.57471084594727,4.8751974105835,4.89784002304077
"005","26","26005",1688.50760227291,909.078905584463,3070.05711626492,1071.46238175651,120.915747394206,912,0,0,0,0,0,0,0,0,0,0,0,1,0,135,115548,0.886817574501038,0.012488316744566,0.00573787512257695,0.00802263990044594,0.0726105198264122,0.0561325177550316,0.0576037652790546,0.058867309242487,0.0598279498517513,0.058330737054348,0.0666130110621452,0.266321,0.436169,0.00206759897992015,0.385923087596893,12.7,38.3,21.7,4.1,0.0078618386760354,0,6.81673574447632,0,2,9,0.0900651887059212,0.376198649406433,8.50641536712646,0.0617695190012455,7.51386737823486,0,0,0,6.68586111068726,8.89178657531738,11.799952507019,10.0765161514282,4.36098098754883,1.24919509887695,0,1,0,0,0,0,0,0,1,3.29583692550659,5.35185813903809,6.47543287277222,6.78784513473511,6.81673574447632
"007","26","26007",2050.78754230997,851.239456269266,3323.60449420503,898.962379983025,484.171477502278,179,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7999992370605,28704,0.95923912525177,0.0039018951356411,0.00599219603464007,0.00599219603464007,0.0138308247551322,0.0532678365707397,0.0509336665272713,0.0505504459142685,0.0532678365707397,0.0529891289770603,0.0576574690639973,0.265338,0.440715,0.0179233010858297,0.127365574240685,17.2,33.4,26.7,6.2,0.00621670112013817,0,5.19295692443848,0,2,6,-0.0815601721405983,0.469690650701523,7.24494171142578,0.0565735474228859,7.43539094924927,0,0,0,6.31535816192627,8.36077308654785,9.45171642303467,9.53546237945557,2.64821100234985,1.0641040802002,1,0,0,1,0,0,0,0,1,1.60943794250488,3.82864141464233,4.79579067230225,5.17614984512329,5.19295692443848
"009","26","26009",1970.74718411683,956.537200520504,3185.72176811076,1028.65283580906,406.405649254479,306,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5999984741211,23144,0.949792623519897,0.00241963355802,0.0108019355684519,0.00250604911707342,0.0209989622235298,0.0486519187688828,0.0421707555651665,0.0448496378958225,0.0472260639071465,0.0437694452702999,0.058805737644434,0.276039,0.44778,0.0109021533280611,0.219405829906464,14.5,33.7,23,7.5,0.0131349274888635,0,5.72684764862061,0,2,5,-0.00498710246756673,0.51317834854126,6.94793701171875,0.0932134091854095,6.39987516403198,0,0,0,6.90875482559204,9.78953456878662,10.1479616165161,10.3997983932495,3.74936676025391,1.3518590927124,0,1,0,0,0,0,0,0,1,2.63905739784241,4.21950769424438,5.40267753601074,5.71373271942139,5.72684764862061
"011","26","26011",1964.04826052854,799.708193788562,3299.84649354529,881.967006913124,404.104256906136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7999992370605,15122,0.948353409767151,0.00383547157980502,0.0116386720910668,0.00310805439949036,0.0196402594447136,0.0475466214120388,0.0500595159828663,0.0472159758210182,0.0509191900491714,0.0492659695446491,0.0578627176582813,0.266879,0.442403,0.00615384615957737,0.280341893434525,19.9,42.8,22,9,0.00659111281856894,0,4.61512041091919,0,2,4,-0.124833613634109,0.497751623392105,6.56202030181885,0.0259829051792622,6.52310705184937,0,0,0,7.71913003921509,6.85751390457153,8.36124134063721,8.5562219619751,NA,8.5562219619751,1,0,0,1,0,0,0,0,1,1.7917594909668,3.21887588500977,4.23410654067993,4.59511995315552,4.61512041091919
"013","26","26013",1995.20339148017,1266.6627907261,2952.79140122583,1331.5291461309,542.604045494424,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89999961853027,8503,0.727507948875427,0.0760907903313637,0.135246381163597,0.00282253324985504,0.0159943550825119,0.0583323538303375,0.059390801936388,0.0578619316220284,0.0613900981843472,0.0558626353740692,0.0676231905817986,0.261054,0.439151,0.0277264323085546,0.304374605417252,15.6,44.1,18.8,9.1,0.00457612983882427,0,3.68887948989868,0,2,2,-0.0415915250778198,0.428672254085541,5.93885469436646,0.0314232893288136,6.9742636680603,0,0,0,9.90353775024414,5.52545309066772,8.87402820587158,7.10987949371338,1.27262592315674,NA,0,1,0,0,0,0,0,0,1,0.6931471824646,2.63905739784241,3.36729574203491,3.68887948989868,3.68887948989868
"015","26","26015",1758.92721922216,810.635178700604,3178.37565924076,963.90655861532,212.526413149165,362,0,0,0,0,0,0,0,0,0,0,0,0,0,107,59702,0.945998430252075,0.00474020978435874,0.00443871226161718,0.00458946079015732,0.0281900111585855,0.0553415305912495,0.053783793002367,0.0557937771081924,0.0561120212078094,0.0562795214354992,0.0651401951909065,0.268124,0.437186,0.00900203268975019,0.325912296772003,11,36.6,24.8,4.3,0.00604513939470053,0,5.89440298080444,0,2,8,0.0489124692976475,0.410522252321243,7.85651302337646,0.0483012273907661,6.35791158676147,0,0,0,7.84031295776367,10.2205581665039,10.6700010299683,11.4669027328491,3.26086473464966,2.19819927215576,0,1,0,0,0,0,0,0,1,1.7917594909668,4.20469284057617,5.49306154251099,5.88332223892212,5.89440298080444
"017","26","26017",1923.74643830415,789.140989357752,3281.7686819859,887.165714071107,367.128363692835,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,243.699996948242,104747,0.901667833328247,0.0154658369719982,0.00499298330396414,0.0069405329413712,0.0522306114435196,0.0576436556875706,0.0635913163423538,0.0579300597310066,0.0577964037656784,0.0554478876292706,0.0627798438072205,0.260928,0.435173,0.0125335427001119,0.133843839168549,15,35.6,24.2,5.8,0.00961500220000744,0,6.9206714630127,0,2,9,-0.0495258830487728,0.419401049613953,8.54521656036377,0.0391059592366219,6.446861743927,0,0,0,9.36657428741455,10.0430755615234,10.6414890289307,10.1714897155762,0.598152160644531,0.398623466491699,1,0,1,0,0,0,0,0,1,2.99573230743408,5.42495012283325,6.57368040084839,6.90173721313477,6.9206714630127
"019","26","26019",1876.46538376087,1012.69046324924,3080.42532771667,1111.53103350646,326.979695374206,223,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7999992370605,17572,0.937514245510101,0.00563396327197552,0.015820624306798,0.00409742770716548,0.0249260179698467,0.0474618710577488,0.0462667867541313,0.0503073073923588,0.0497382208704948,0.0462667867541313,0.0600386969745159,0.271413,0.443934,0.00452232919633389,0.190785750746727,11.6,34.2,23.6,7,0.0126107921823859,0,5.41164588928223,0,2,4,0.0924463793635368,0.495561122894287,6.68897724151611,0.0743357837200165,6.756432056427,0,0,0,5.30330467224121,7.69666719436646,10.6614618301392,10.0618581771851,3.01129293441772,1.46751880645752,1,0,0,1,0,0,0,0,1,2.70805025100708,4.27666616439819,5.05624580383301,5.37063789367676,5.41164588928223
"021","26","26021",1614.61262755317,885.667387825644,3065.66880104534,1073.20444699332,78.4499885691108,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,276.200012207031,154010,0.752886176109314,0.148016363382339,0.00559054594486952,0.019901305437088,0.0525420419871807,0.0604765936732292,0.0582170002162457,0.0568469576537609,0.0570482425391674,0.0559184476733208,0.0627491697669029,0.260881,0.434783,0.0120929116383195,0.186322644352913,17.7,30.6,22.3,5.2,0.009615333750844,0,7.30586004257202,0,2,9,-0.0530852675437927,0.402577757835388,8.89462947845459,0.0447796955704689,7.36610984802246,0,0,0,8.18896675109863,11.4597778320312,12.0549650192261,11.9556865692139,3.35528373718262,0.12841796875,1,0,0,1,0,0,0,0,1,3.91202306747437,6.01615715026855,6.98378992080688,7.28824424743652,7.30586004257202
